Date,Open,High,Low,Close,Volume,Adj Close
2012-11-09,540.42,554.88,533.72,547.06,33211200,547.06
2012-11-08,560.63,562.23,535.29,537.75,37719500,537.75
2012-11-07,573.84,574.54,555.75,558.0,28344600,558.0
2012-11-06,590.23,590.74,580.09,582.85,13389900,580.2
2012-11-05,583.52,587.77,577.6,584.62,18897700,581.96
2012-11-02,595.89,596.95,574.75,576.8,21406200,574.18
2012-11-01,598.22,603.0,594.17,596.54,12903500,593.83
2012-10-31,594.88,601.96,587.7,595.32,18214400,592.61
2012-10-26,609.43,614.0,591.0,604.0,36372600,601.25
2012-10-25,620.0,622.0,605.55,609.54,23440200,606.77
2012-10-24,621.44,626.55,610.64,616.83,19947400,614.03
2012-10-23,631.0,633.9,611.7,613.36,25255200,610.57
2012-10-22,612.42,635.38,610.76,634.03,19526100,631.15
2012-10-19,631.05,631.77,609.62,609.84,26574500,607.07
2012-10-18,639.59,642.06,630.0,632.64,17022300,629.76
2012-10-17,648.87,652.79,644.0,644.61,13894200,641.68
2012-10-16,635.37,650.3,631.0,649.79,19634700,646.84
2012-10-15,632.35,635.13,623.85,634.76,15446500,631.87
2012-10-12,629.56,635.38,625.3,629.71,16429100,626.85
2012-10-11,646.5,647.2,628.1,628.1,19502900,625.24
2012-10-10,639.74,644.98,637.0,640.91,18227000,638.0
2012-10-09,638.65,640.49,623.55,635.85,29949900,632.96
2012-10-08,646.88,647.56,636.11,638.17,22785500,635.27
2012-10-05,665.2,666.0,651.28,652.59,21214500,649.62
2012-10-04,671.25,674.25,665.55,666.8,13240200,663.77
2012-10-03,664.86,671.86,662.63,671.45,15152900,668.4
2012-10-02,661.81,666.35,650.65,661.31,22428300,658.3
2012-10-01,671.16,676.75,656.5,659.39,19414100,656.39
2012-09-28,678.75,681.11,666.75,667.1,19111100,664.07
2012-09-27,664.29,682.17,660.35,681.32,21217500,678.22
2012-09-26,668.74,672.69,661.2,665.18,20589400,662.16
2012-09-25,688.26,692.78,673.0,673.54,18528200,670.48
2012-09-24,686.86,695.12,683.0,690.79,22848800,687.65
2012-09-21,702.41,705.07,699.36,700.09,20413900,696.91
2012-09-20,699.16,700.06,693.62,698.7,12020300,695.52
2012-09-19,700.26,703.99,699.57,702.1,11674100,698.91
2012-09-18,699.88,702.33,696.42,701.91,13339400,698.72
2012-09-17,699.35,699.8,694.61,699.78,14215400,696.6
2012-09-14,689.96,696.98,687.89,691.28,21445500,688.14
2012-09-13,677.37,685.5,674.77,682.98,21370000,679.87
2012-09-12,666.85,669.9,656.0,669.79,25436900,666.74
2012-09-11,665.11,670.1,656.5,660.59,17999400,657.59
2012-09-10,680.45,683.29,662.1,662.74,17428500,659.73
2012-09-07,678.05,682.48,675.77,680.44,11773800,677.35
2012-09-06,673.17,678.29,670.8,676.27,13971300,673.2
2012-09-05,675.57,676.35,669.6,670.23,12013400,667.18
2012-09-04,665.76,675.14,664.5,674.97,13139000,671.9
2012-08-31,667.25,668.6,657.25,665.24,12082900,662.22
2012-08-30,670.64,671.55,662.85,663.87,10810700,660.85
2012-08-29,675.25,677.67,672.6,673.47,7243100,670.41
2012-08-28,674.98,676.1,670.67,674.8,9550600,671.73
2012-08-27,679.99,680.87,673.54,675.68,15250300,672.61
2012-08-24,659.51,669.48,655.55,663.22,15619300,660.2
2012-08-23,666.11,669.9,661.15,662.63,15004600,659.62
2012-08-22,654.42,669.0,648.11,668.87,20190100,665.83
2012-08-21,670.82,674.88,650.33,656.06,29025700,653.08
2012-08-20,650.01,665.15,649.9,665.15,21906600,662.13
2012-08-17,640.0,648.19,638.81,648.11,15812900,645.16
2012-08-16,631.21,636.76,630.5,636.34,9090500,633.45
2012-08-15,631.3,634.0,627.75,630.83,9190800,627.96
2012-08-14,631.87,638.61,630.21,631.69,12148900,628.82
2012-08-13,623.39,630.0,623.25,630.0,9958300,627.14
2012-08-10,618.71,621.76,618.7,621.7,6962100,618.87
2012-08-09,617.85,621.73,617.8,620.73,7915800,617.91
2012-08-08,619.39,623.88,617.1,619.86,8739500,614.4
2012-08-07,622.77,625.0,618.04,620.91,10373100,615.44
2012-08-06,617.29,624.87,615.26,622.55,10789400,617.07
2012-08-03,613.63,617.98,611.56,615.7,12318600,610.28
2012-08-02,602.84,610.69,600.25,607.79,11862800,602.44
2012-08-01,615.91,616.4,603.0,606.81,13732200,601.47
2012-07-31,603.23,611.7,602.72,610.76,16511700,605.38
2012-07-30,590.92,599.44,587.82,595.03,13540800,589.79
2012-07-27,575.01,585.83,571.59,585.16,14426300,580.01
2012-07-26,579.76,580.4,570.36,574.88,14522600,569.82
2012-07-25,574.46,580.8,570.0,574.97,31332600,569.91
2012-07-24,607.38,609.68,598.51,600.92,20183300,595.63
2012-07-23,594.4,605.9,587.71,603.83,17427700,598.51
2012-07-20,613.03,614.44,603.7,604.3,14195400,598.98
2012-07-19,611.28,615.35,606.0,614.32,15602200,608.91
2012-07-18,606.59,608.34,603.56,606.26,9025000,600.92
2012-07-17,610.79,611.5,603.15,606.94,10486600,601.6
2012-07-16,605.12,611.62,605.02,606.91,10759300,601.57
2012-07-13,602.95,607.19,600.0,604.97,11122400,599.64
2012-07-12,600.24,603.47,592.68,598.9,15287200,593.63
2012-07-11,606.12,607.66,597.22,604.43,16761500,599.11
2012-07-10,617.97,619.87,605.31,608.21,18284200,602.86
2012-07-09,605.3,613.9,604.11,613.89,13550200,608.49
2012-07-06,607.09,608.44,601.58,605.88,14961800,600.55
2012-07-05,600.56,614.34,599.65,609.94,17299400,604.57
2012-07-03,594.88,600.0,594.0,599.41,8632600,594.13
2012-07-02,584.73,593.47,583.6,592.52,14289000,587.3
2012-06-29,578.0,584.0,574.25,584.0,15053600,578.86
2012-06-28,571.67,574.0,565.61,569.05,10101300,564.04
2012-06-27,575.0,576.74,571.92,574.5,7249900,569.44
2012-06-26,571.33,574.49,567.33,572.03,9876300,566.99
2012-06-25,577.3,579.8,570.37,570.77,10870800,565.75
2012-06-22,579.04,582.19,575.42,582.1,10159700,576.98
2012-06-21,585.44,588.22,577.44,577.67,11655400,572.59
2012-06-20,588.21,589.25,580.8,585.74,12819400,580.58
2012-06-19,583.4,590.0,583.1,587.41,12907300,582.24
2012-06-18,570.96,587.89,570.37,585.78,15729000,580.62
2012-06-15,571.0,574.62,569.55,574.13,11973400,569.08
2012-06-14,571.24,573.5,567.26,571.53,12341900,566.5
2012-06-13,574.52,578.48,570.38,572.16,10485000,567.12
2012-06-12,574.46,576.62,566.7,576.16,15549300,571.09
2012-06-11,587.72,588.5,570.63,571.17,21116600,566.14
2012-06-08,571.6,580.58,569.0,580.32,12411300,575.21
2012-06-07,577.29,577.32,570.5,571.72,13563100,566.69
2012-06-06,567.77,573.85,565.5,571.46,14337700,566.43
2012-06-05,561.27,566.47,558.33,562.83,13864800,557.88
2012-06-04,561.5,567.5,548.5,564.29,19892700,559.32
2012-06-01,569.16,572.65,560.52,560.99,18606700,556.05
2012-05-31,580.74,581.5,571.46,577.73,17559800,572.64
2012-05-30,569.2,579.99,566.56,579.17,18908200,574.07
2012-05-29,570.9,574.0,565.31,572.27,13589600,567.23
2012-05-25,564.59,565.85,558.47,562.29,11732400,557.34
2012-05-24,575.87,576.5,561.23,565.32,17722500,560.34
2012-05-23,557.5,572.8,553.23,570.56,20889200,565.54
2012-05-22,569.55,573.88,552.58,556.97,24816800,552.07
2012-05-21,534.5,561.54,534.05,561.28,22539500,556.34
2012-05-18,533.96,543.41,522.18,530.38,26153300,525.71
2012-05-17,545.31,547.5,530.12,530.12,25615000,525.45
2012-05-16,554.05,556.89,541.04,546.08,20032000,541.27
2012-05-15,561.45,563.22,551.75,553.17,17012000,548.3
2012-05-14,562.57,567.51,557.6,558.22,12593800,553.31
2012-05-11,565.0,574.47,564.35,566.71,14269500,561.72
2012-05-10,574.58,575.88,568.44,570.52,11900000,565.5
2012-05-09,563.7,573.98,560.85,569.18,17168000,564.17
2012-05-08,569.58,571.5,558.73,568.18,17759000,563.18
2012-05-07,561.5,572.77,561.23,569.48,16432800,564.47
2012-05-04,577.08,578.36,565.17,565.25,18928300,560.27
2012-05-03,590.5,591.4,580.3,581.82,13948200,576.7
2012-05-02,580.24,587.4,578.86,585.98,15263900,580.82
2012-05-01,584.9,596.76,581.23,582.13,21821400,577.01
2012-04-30,597.8,598.4,583.0,583.98,18076600,578.84
2012-04-27,605.07,606.18,600.5,603.0,14525800,597.69
2012-04-26,614.27,614.69,602.13,607.7,19145300,602.35
2012-04-25,615.64,618.0,606.0,610.0,32349200,604.63
2012-04-24,562.61,567.69,555.0,560.28,38433900,555.35
2012-04-23,570.61,576.67,556.62,571.7,34518900,566.67
2012-04-20,591.38,594.62,570.42,572.98,36820900,567.94
2012-04-19,600.22,604.73,584.52,587.44,29811400,582.27
2012-04-18,613.72,620.25,602.71,608.34,34090400,602.99
2012-04-17,578.94,610.0,571.91,609.7,36626000,604.33
2012-04-16,610.06,610.28,578.25,580.13,37528100,575.02
2012-04-13,624.11,624.7,603.51,605.23,30701600,599.9
2012-04-12,625.0,631.33,620.5,622.77,21940600,617.29
2012-04-11,636.2,636.87,623.34,626.2,24879100,620.69
2012-04-10,639.93,644.0,626.0,628.44,31775900,622.91
2012-04-09,626.13,639.84,625.3,636.23,21340600,630.63
2012-04-05,626.98,634.66,623.4,633.68,22903500,628.1
2012-04-04,624.35,625.86,617.0,624.31,20463600,618.81
2012-04-03,627.3,632.21,622.51,629.32,29805700,623.78
2012-04-02,601.83,618.77,600.38,618.63,21369700,613.18
2012-03-30,608.77,610.56,597.94,599.55,26108500,594.27
2012-03-29,612.78,616.56,607.23,609.86,21722800,604.49
2012-03-28,618.38,621.45,610.31,617.62,23409300,612.18
2012-03-27,606.18,616.28,606.06,614.48,21683200,609.07
2012-03-26,599.79,607.15,595.26,606.98,21276500,601.64
2012-03-23,600.49,601.8,594.4,596.05,15374600,590.8
2012-03-22,597.78,604.5,595.53,599.34,22281100,594.06
2012-03-21,602.74,609.65,601.41,602.5,23001500,597.2
2012-03-20,599.51,606.9,591.48,605.96,29166500,600.63
2012-03-19,598.37,601.77,589.05,601.1,32187000,595.81
2012-03-16,584.72,589.2,578.0,585.57,29481700,580.42
2012-03-15,599.61,600.01,578.55,585.56,41418500,580.41
2012-03-14,578.05,594.72,575.4,589.58,50673000,584.39
2012-03-13,557.54,568.18,555.75,568.1,24673400,563.1
2012-03-12,548.98,552.0,547.0,552.0,14545800,547.14
2012-03-09,544.21,547.74,543.11,545.17,14961400,540.37
2012-03-08,534.69,542.99,532.12,541.99,18444900,537.22
2012-03-07,536.8,537.78,523.3,530.69,28518600,526.02
2012-03-06,523.66,533.69,516.22,530.26,28937100,525.59
2012-03-05,545.42,547.48,526.0,533.16,28897300,528.47
2012-03-02,544.24,546.8,542.52,545.18,15418300,540.38
2012-03-01,548.17,548.21,538.77,544.47,24402500,539.68
2012-02-29,541.56,547.61,535.7,542.44,34000400,537.67
2012-02-28,527.96,535.41,525.85,535.41,21442400,530.7
2012-02-27,521.31,528.5,516.28,525.76,19556500,521.13
2012-02-24,519.67,522.9,518.64,522.41,14824000,517.81
2012-02-23,515.08,517.83,509.5,516.39,20286700,511.84
2012-02-22,513.08,515.49,509.07,513.04,17260800,508.52
2012-02-21,506.88,514.85,504.12,514.85,21628400,510.32
2012-02-17,503.11,507.77,500.3,502.12,19135900,497.7
2012-02-16,491.5,504.89,486.63,502.21,33734000,497.79
2012-02-15,514.26,526.29,496.89,497.67,53790000,493.29
2012-02-14,504.66,509.56,502.0,509.46,16442800,504.98
2012-02-13,499.53,503.83,497.09,502.6,18472000,498.18
2012-02-10,490.96,497.62,488.55,493.42,22546500,489.08
2012-02-09,480.76,496.75,480.56,493.17,31579100,488.83
2012-02-08,470.5,476.79,469.7,476.68,14567500,472.48
2012-02-07,465.25,469.75,464.58,468.83,11293700,464.7
2012-02-06,458.38,464.98,458.2,463.97,8907600,459.89
2012-02-03,457.3,460.0,455.56,459.68,10235700,455.63
2012-02-02,455.9,457.17,453.98,455.12,6671300,451.11
2012-02-01,458.41,458.99,455.55,456.19,9644500,452.17
2012-01-31,455.59,458.24,453.07,456.48,13988700,452.46
2012-01-30,445.71,453.9,445.39,453.01,13547900,449.02
2012-01-27,444.34,448.48,443.77,447.28,10703900,443.34
2012-01-26,448.36,448.79,443.14,444.63,11570900,440.72
2012-01-25,454.44,454.45,443.73,446.66,34225500,442.73
2012-01-24,425.1,425.1,419.55,420.41,19558500,416.71
2012-01-23,422.67,428.45,422.3,427.41,10930800,423.65
2012-01-20,427.49,427.5,419.75,420.3,14784800,416.6
2012-01-19,430.15,431.37,426.51,427.75,9347800,423.98
2012-01-18,426.96,429.47,426.3,429.11,9885400,425.33
2012-01-17,424.2,425.99,422.96,424.7,8674900,420.96
2012-01-13,419.7,420.45,418.66,419.81,8072200,416.11
2012-01-12,422.28,422.9,418.75,421.39,7592400,417.68
2012-01-11,422.68,422.85,419.31,422.55,7681600,418.83
2012-01-10,425.91,426.0,421.5,423.24,9221300,419.51
2012-01-09,425.5,427.75,421.35,421.73,14072300,418.02
2012-01-06,419.77,422.75,419.22,422.4,11367600,418.68
2012-01-05,414.95,418.55,412.67,418.03,9688200,414.35
2012-01-04,410.0,414.68,409.28,413.44,9286500,409.8
2012-01-03,409.4,412.5,409.0,411.23,10793600,407.61
2011-12-30,403.51,406.28,403.49,405.0,6416500,401.44
2011-12-29,403.4,405.65,400.51,405.12,7713500,401.55
2011-12-28,406.89,408.25,401.34,402.64,8166500,399.1
2011-12-27,403.1,409.09,403.02,406.53,9467000,402.95
2011-12-23,399.69,403.59,399.49,403.33,9621400,399.78
2011-12-22,397.0,399.13,396.1,398.55,7227100,395.04
2011-12-21,396.69,397.3,392.01,396.45,9391000,392.96
2011-12-20,387.76,396.1,387.26,395.95,12043400,392.46
2011-12-19,382.47,384.85,380.48,382.21,8411800,378.85
2011-12-16,380.36,384.15,379.57,381.02,15052800,377.67
2011-12-15,383.33,383.74,378.31,378.94,9150000,375.6
2011-12-14,386.7,387.38,377.68,380.19,14531700,376.84
2011-12-13,393.0,395.4,387.1,388.81,12104600,385.39
2011-12-12,391.68,393.9,389.45,391.84,10752400,388.39
2011-12-09,392.85,394.04,391.03,393.62,10606900,390.16
2011-12-08,391.45,395.5,390.23,390.66,13441300,387.22
2011-12-07,389.93,390.94,386.76,389.09,10883800,385.67
2011-12-06,392.51,394.63,389.38,390.95,10128500,387.51
2011-12-05,393.49,396.41,390.39,393.01,12757500,389.55
2011-12-02,389.83,393.63,388.58,389.7,13537700,386.27
2011-12-01,382.54,389.0,380.75,387.93,13827900,384.52
2011-11-30,381.29,382.28,378.3,382.2,14497800,378.84
2011-11-29,375.84,378.83,370.2,373.2,13423400,369.91
2011-11-28,372.35,376.72,370.33,376.12,12371900,372.81
2011-11-25,368.42,371.15,363.32,363.57,9098600,360.37
2011-11-23,374.51,375.84,366.88,366.99,15295400,363.76
2011-11-22,371.02,377.93,370.94,376.51,14607900,373.2
2011-11-21,370.4,371.68,365.91,369.01,15999300,365.76
2011-11-18,378.92,379.99,374.88,374.94,13283500,371.64
2011-11-17,383.98,384.58,375.5,377.41,17139300,374.09
2011-11-16,389.25,391.14,384.32,384.77,12471800,381.38
2011-11-15,380.8,389.5,379.45,388.83,15386100,385.41
2011-11-14,383.52,385.25,378.2,379.26,15460900,375.92
2011-11-11,386.61,388.7,380.26,384.62,23349500,381.23
2011-11-10,397.03,397.21,382.15,385.22,26598300,381.83
2011-11-09,396.97,400.89,394.23,395.28,19953000,391.8
2011-11-08,402.21,408.0,401.56,406.23,14301500,402.65
2011-11-07,399.91,400.0,396.13,399.73,9652700,396.21
2011-11-04,402.03,403.44,399.16,400.24,10793900,396.72
2011-11-03,399.07,403.4,395.36,403.07,15763800,399.52
2011-11-02,400.09,400.44,395.11,397.41,11723400,393.91
2011-11-01,397.41,399.5,393.22,396.51,18992500,393.02
2011-10-31,402.42,409.33,401.05,404.78,13767900,401.22
2011-10-28,403.0,406.35,402.51,404.95,11530100,401.39
2011-10-27,407.56,409.0,401.89,404.69,17666600,401.13
2011-10-26,401.76,402.55,393.15,400.6,16296600,397.07
2011-10-25,405.03,406.55,397.38,397.77,15372400,394.27
2011-10-24,396.18,406.5,395.4,405.77,17933500,402.2
2011-10-21,398.1,399.14,390.75,392.87,22187300,389.41
2011-10-20,400.0,400.35,394.21,395.31,19616800,391.83
2011-10-19,401.35,408.42,397.8,398.62,39430700,395.11
2011-10-18,421.76,424.81,415.99,422.24,31485800,418.52
2011-10-17,421.74,426.7,415.94,419.99,24501600,416.29
2011-10-14,416.83,422.0,415.27,422.0,20477400,418.29
2011-10-13,404.98,408.43,402.85,408.43,15220900,404.83
2011-10-12,407.34,409.25,400.14,402.19,22224500,398.65
2011-10-11,392.57,403.18,391.5,400.29,21631700,396.77
2011-10-10,379.09,388.81,378.21,388.81,15804100,385.39
2011-10-07,375.78,377.74,368.49,369.8,19123500,366.54
2011-10-06,373.33,384.78,371.8,377.37,29020800,374.05
2011-10-05,367.86,379.82,360.3,378.25,28088200,374.92
2011-10-04,374.57,381.8,354.24,372.5,44059900,369.22
2011-10-03,380.37,382.64,373.17,374.6,23896400,371.3
2011-09-30,387.12,388.89,381.18,381.32,19558600,377.96
2011-09-29,401.92,402.21,386.21,390.57,23253100,387.13
2011-09-28,400.19,403.74,396.51,397.01,15344200,393.52
2011-09-27,408.73,409.25,398.06,399.26,22589200,395.75
2011-09-26,399.86,403.98,391.3,403.17,29031300,399.62
2011-09-23,400.28,406.74,399.85,404.3,19509900,400.74
2011-09-22,401.03,409.82,396.7,401.82,34588600,398.28
2011-09-21,419.64,421.59,412.0,412.14,21642000,408.51
2011-09-20,415.25,422.86,411.19,413.45,27705500,409.81
2011-09-19,397.0,413.23,395.2,411.63,29423600,408.01
2011-09-16,395.54,400.5,395.03,400.5,24946900,396.97
2011-09-15,391.43,393.66,389.9,392.96,14922100,389.5
2011-09-14,387.02,392.21,385.76,389.3,19097300,385.87
2011-09-13,382.14,386.21,380.25,384.62,15734300,381.23
2011-09-12,373.0,380.88,371.9,379.94,16708300,376.6
2011-09-09,383.93,386.0,375.02,377.48,20171900,374.16
2011-09-08,382.4,388.61,382.31,384.14,14862800,380.76
2011-09-07,385.56,385.6,382.0,383.93,12520600,380.55
2011-09-06,367.37,380.33,366.48,379.74,18203500,376.4
2011-09-02,374.74,378.0,371.83,374.05,15676400,370.76
2011-09-01,385.82,387.34,380.72,381.03,12275900,377.68
2011-08-31,390.57,392.08,381.86,384.83,18663800,381.44
2011-08-30,388.25,391.84,386.21,389.99,14925800,386.56
2011-08-29,388.18,391.5,388.0,389.97,14473900,386.54
2011-08-26,371.17,383.8,370.8,383.58,22909900,380.2
2011-08-25,365.08,375.45,365.0,373.72,31119500,370.43
2011-08-24,373.47,378.96,370.6,376.18,22366700,372.87
2011-08-23,360.3,373.64,357.0,373.6,23458400,370.31
2011-08-22,364.51,364.88,355.09,356.44,19118400,353.3
2011-08-19,362.17,367.0,356.0,356.03,27710300,352.9
2011-08-18,370.84,372.65,361.37,366.05,30408400,362.83
2011-08-17,382.31,384.52,378.0,380.44,15787900,377.09
2011-08-16,381.52,383.37,376.06,380.48,17812500,377.13
2011-08-15,379.63,384.97,378.09,383.41,16448000,380.04
2011-08-12,378.07,379.64,374.23,376.99,18892000,373.67
2011-08-11,370.52,375.45,364.72,373.7,26498900,370.41
2011-08-10,371.15,374.65,362.5,363.69,31380600,360.49
2011-08-09,361.3,374.61,355.0,374.01,38663700,370.72
2011-08-08,361.69,367.77,353.02,353.21,40851200,350.1
2011-08-05,380.44,383.5,362.57,373.62,43021100,370.33
2011-08-04,389.41,391.32,377.35,377.37,31121700,374.05
2011-08-03,390.98,393.55,382.24,392.57,26161000,389.11
2011-08-02,397.65,397.9,388.35,388.91,22840700,385.49
2011-08-01,397.78,399.5,392.37,396.75,21887000,393.26
2011-07-29,387.64,395.15,384.0,390.48,22592300,387.04
2011-07-28,391.62,396.99,388.13,391.82,21215500,388.37
2011-07-27,400.59,402.64,392.15,392.59,23547300,389.13
2011-07-26,400.0,404.5,399.68,403.41,17020800,399.86
2011-07-25,390.35,400.0,389.62,398.5,21064500,394.99
2011-07-22,388.32,395.05,387.75,393.3,18454600,389.84
2011-07-21,386.95,390.06,383.9,387.29,18804800,383.88
2011-07-20,396.12,396.27,386.0,386.9,33619300,383.49
2011-07-19,378.0,378.65,373.32,376.85,29255200,373.53
2011-07-18,365.43,374.65,365.28,373.8,20451900,370.51
2011-07-15,361.17,365.0,359.17,364.92,17302400,361.71
2011-07-14,361.01,361.61,356.34,357.77,15376200,354.62
2011-07-13,358.33,360.0,356.38,358.02,13987100,354.87
2011-07-12,353.53,357.68,348.62,353.75,16128900,350.64
2011-07-11,356.34,359.77,352.82,354.0,15809800,350.88
2011-07-08,353.34,360.0,352.2,359.71,17497400,356.54
2011-07-07,354.67,358.0,354.0,357.2,14273700,354.06
2011-07-06,348.95,354.1,346.71,351.76,15879500,348.66
2011-07-05,343.0,349.83,342.5,349.43,12680500,346.35
2011-07-01,335.95,343.5,334.2,343.26,15546900,340.24
2011-06-30,334.7,336.13,332.84,335.67,11534100,332.72
2011-06-29,336.04,336.37,331.88,334.04,12590900,331.1
2011-06-28,333.65,336.7,333.44,335.26,10510700,332.31
2011-06-27,327.59,333.9,327.25,332.04,12136200,329.12
2011-06-24,331.37,333.15,325.09,326.35,15707400,323.48
2011-06-23,318.94,331.69,318.12,331.23,19991400,328.31
2011-06-22,325.16,328.9,322.38,322.61,13949400,319.77
2011-06-21,316.68,325.8,315.2,325.3,17620800,322.44
2011-06-20,317.36,317.7,310.5,315.32,22880200,312.54
2011-06-17,328.99,329.25,319.36,320.26,21965000,317.44
2011-06-16,326.9,328.68,318.33,325.16,18235400,322.3
2011-06-15,329.75,330.3,324.88,326.75,14257000,323.87
2011-06-14,330.0,333.25,329.31,332.44,11948900,329.51
2011-06-13,326.6,328.31,325.07,326.6,11773500,323.73
2011-06-10,330.55,331.66,325.51,325.9,15498400,323.03
2011-06-09,333.25,333.67,330.75,331.49,9824600,328.57
2011-06-08,331.78,334.8,330.65,332.24,11918700,329.32
2011-06-07,338.17,338.22,331.9,332.04,18920900,329.12
2011-06-06,345.7,347.05,337.81,338.04,16497900,335.06
2011-06-03,343.18,345.33,342.01,343.44,11187500,340.42
2011-06-02,346.5,347.98,344.3,346.1,12099400,343.05
2011-06-01,348.87,352.13,344.65,345.51,19810100,342.47
2011-05-31,341.1,347.83,341.0,347.83,14919800,344.77
2011-05-27,334.8,337.63,334.31,337.41,7271400,334.44
2011-05-26,335.97,336.89,334.43,335.0,7948600,332.05
2011-05-25,336.78,338.56,332.85,336.78,10508000,333.82
2011-05-24,335.5,335.9,331.34,332.19,11497400,329.27
2011-05-23,329.97,335.98,329.42,334.4,13700000,331.46
2011-05-20,339.56,340.95,335.02,335.22,12070300,332.27
2011-05-19,342.08,342.41,338.67,340.53,9327500,337.53
2011-05-18,336.47,341.05,336.0,339.87,11956300,336.88
2011-05-17,332.0,336.14,330.73,336.14,16154800,333.18
2011-05-16,339.2,341.22,332.6,333.3,16063400,330.37
2011-05-13,345.66,346.25,340.35,340.5,11647000,337.5
2011-05-12,346.12,347.12,342.27,346.57,11500000,343.52
2011-05-11,349.02,350.0,345.24,347.23,12000000,344.17
2011-05-10,348.89,349.69,346.66,349.45,10074700,346.37
2011-05-09,347.86,349.2,346.53,347.6,7312400,344.54
2011-05-06,349.69,350.0,346.21,346.66,10004800,343.61
2011-05-05,348.4,350.95,346.05,346.75,11998900,343.7
2011-05-04,348.26,351.83,346.88,349.57,13901800,346.49
2011-05-03,347.99,349.89,345.62,348.2,11191000,345.14
2011-05-02,349.74,350.47,345.5,346.28,15811200,343.23
2011-04-29,346.78,353.95,346.67,350.13,35940900,347.05
2011-04-28,346.19,349.75,345.52,346.75,12891400,343.7
2011-04-27,352.24,352.35,347.1,350.15,12721900,347.07
2011-04-26,353.62,354.99,349.35,350.42,12100000,347.34
2011-04-25,350.34,353.75,350.3,353.01,9519500,349.9
2011-04-21,355.0,355.13,348.52,350.7,26921800,347.61
2011-04-20,343.51,345.75,341.5,342.41,25023800,339.4
2011-04-19,333.1,337.98,331.71,337.86,14977800,334.89
